ts,platform,ms_played,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2020-01-05T02:51:07Z,Android,0,Eps. 6 Kuliah sambil Kerja? Efektif ga si?,Postingan: Podcast Obrolan Ringan,spotify:episode:4a3mE69zjecFBecoQaIWrp,clickrow,endplay,False,,False,1578192594752,False
2020-01-05T02:54:25Z,Android,16140,Ep. 18 Mari Mendesain Hidup!,Anan & Reggy ,spotify:episode:7oxFzYr1vTJjaJz1ZaIKJ0,clickrow,endplay,False,,False,1578192642165,False
2020-01-05T10:09:43Z,Android,4530,'Ga-enak-an' itu racun. ,SUARARIAN,spotify:episode:3YgbIvsu6UzwQAtzpNSDka,clickrow,unexpected-exit-while-paused,False,,False,1578192839687,False
2020-01-05T10:15:22Z,Android,201661,Puisi : 6. Perang Batin ft. Qonitah,ANTARA KITA,spotify:episode:70kq91iEuBeHI2kYol1Mue,clickrow,endplay,False,,False,1578219089920,False
2020-01-05T10:17:23Z,Android,118663,puisi untuk rumah kita.,Suara Puan,spotify:episode:3ZmPa3yRUmrQXkb37QAC4W,clickrow,endplay,False,,False,1578219296357,False
2020-01-05T10:17:56Z,Android,28950,Apakah Zona Nyaman Bahaya?,So Mad About Life,spotify:episode:3qX0DpoM4FoXyONZne2jij,clickrow,endplay,False,,False,1578219416718,False
2020-01-06T08:37:20Z,Android,68509,Jangan Salah Ambil Jurusan!!!,Level Up with Benakribo 🔥,spotify:episode:5Vy3qzflyhzQ80rhHmkcHy,clickrow,endplay,False,,False,1578299744842,False
2020-01-06T11:28:02Z,Android,59107,Eps. 58 Mengenali Emosi,LompatanHidup.com,spotify:episode:3zacpURU9UuTbqchWvL7gP,clickrow,logout,False,,False,1578299814035,False
2020-01-06T11:33:32Z,Android,90135,Eps. 58 Mengenali Emosi,LompatanHidup.com,spotify:episode:3zacpURU9UuTbqchWvL7gP,appload,endplay,False,,False,1578310058187,False
2020-01-09T14:55:45Z,Android,127139,"Move On (dari Kegagalan, Ditinggalkan, dan Penolakan)",Mila's Talk,spotify:episode:3T5n5cnY03Cmgt4lMAPecP,clickrow,endplay,False,,False,1578581582013,False
2020-01-09T15:24:52Z,Android,817234,E11 - Motivasi: Apa Yang Mendorong Kita Hidup?,Podcast Pinteran,spotify:episode:1scaUEdUsZA1DW3yY9b20s,clickrow,unexpected-exit-while-paused,False,,False,1578581718812,False
2020-01-11T16:03:30Z,Android,125579,28. Berkarya | 07112019,BiarLega ,spotify:episode:24m6MF4AAxzUWTOukyTiII,clickrow,endplay,False,,False,1578758454922,False
2020-01-21T07:18:25Z,Android,792845,Pandji Pragiwaksono | Anak Muda Harus Buat Karya,BukaTalks,spotify:episode:14qaVEWYsbldWZWUKfKDOl,clickrow,logout,False,,False,1579590047805,False
2020-01-21T14:15:29Z,Android,3841,Pandji Pragiwaksono | Anak Muda Harus Buat Karya,BukaTalks,spotify:episode:14qaVEWYsbldWZWUKfKDOl,appload,endplay,False,,False,1579616101893,False
2020-02-29T02:49:26Z,Android,9702,Bercerita : Hubungan Tanpa Kejelasan,Podcast : Gansradio,spotify:episode:4xAWnLEzCHl9SfNnLSEdiP,clickrow,endplay,False,,False,1582944517590,False
2020-02-29T02:49:35Z,Android,3322,"Teman Tapi Menikah 2, Akankah Sefenomenal Film Pertama?",Podcast kumparan,spotify:episode:5xtXJaCpKHse4CNZq8ykrF,clickrow,endplay,False,,False,1582944563996,False
2020-02-29T02:51:45Z,Android,5804,KB0306: Bukan Sekadar Tips Menulis dan Bukan Sekadar Cerita Tabu,Kepo Buku,spotify:episode:4qpkuSJGVNcMMAuspnBpr1,clickrow,endplay,False,,False,1582944574263,False
2020-02-29T02:52:08Z,Android,21004,nanti juga sembuh sendiri,Rintik Sedu,spotify:episode:6eybgP4rsTB9AzSg7FFOru,clickrow,endplay,False,,False,1582944704956,False
2020-02-29T03:01:51Z,Android,200430,59. Hari Ulang Tahun,Menjadi Manusia,spotify:episode:1iiap9LLuS4eEWWWVO0f1i,clickrow,endplay,False,,False,1582944726580,False
2020-02-29T03:03:02Z,Android,60116,#24 Buku Latihan Tidur ,"Ceritanya Pendek, Artinya Panjang",spotify:episode:6mbnjOk7vHYZPxSiAo4q6Q,clickrow,unexpected-exit,False,,False,1582945309843,False
2020-02-29T03:04:16Z,Android,27418,Berkarya dengan Menulis! - Farah Qoonita,LOAD Podcast,spotify:episode:0FcLCNuKgvcrk2j0EuLO7O,clickrow,endplay,False,,False,1582945427114,False
2020-02-29T03:50:04Z,Android,2560929,Mutia Prawitasari: Jujur Menulis & Self Publishing,Podcast Subjective,spotify:episode:0etlwzbDNjjKYwUYl1KNeD,clickrow,endplay,False,,False,1582945455625,False
2020-02-29T03:58:04Z,Android,480933,Sepak Terjang Penulis Pemula,Institut Menulis Muda ,spotify:episode:0KWN8GQ6kONi5dx2gD2M6S,clickrow,trackdone,False,,False,1582948203629,False
2020-02-29T04:21:44Z,Android,1418787,#IMMbatch8 Kiat Menulis Buat SiSibuk,Institut Menulis Muda ,spotify:episode:5RQd2Pg5WxbvFLS7LlnUD2,trackdone,trackdone,False,,False,1582948684180,False
2020-02-29T05:21:21Z,Android,60001,#IMMbatch8 Bikin Prosa Liris yang Ngena,Institut Menulis Muda ,spotify:episode:2XHBjfaQ95FB54i8qlOM7b,trackdone,unexpected-exit,False,,False,1582950103619,False
2020-02-29T06:11:03Z,Android,0,S1E8 - Apa Arti Hidup Ini - Filosofi Nihilism (Tujuan Hidup),WavesFilsuf - Belajar Filosofi Mudah dan Singkat,spotify:episode:1eFAiFFsZAAsexkQGiMfcH,clickrow,endplay,False,,False,1582956646381,False
2020-02-29T06:17:16Z,Android,373006,S1E8 - Apa Arti Hidup Ini - Filosofi Nihilism (Tujuan Hidup),WavesFilsuf - Belajar Filosofi Mudah dan Singkat,spotify:episode:1eFAiFFsZAAsexkQGiMfcH,clickrow,trackdone,False,,False,1582956663310,False
2020-02-29T06:17:37Z,Android,3759,"S1E9 - Optimistic Nihilism, Pandangan Hidup Alternatif (Arti Hidup) - Intro Satu Persen",WavesFilsuf - Belajar Filosofi Mudah dan Singkat,spotify:episode:2dcnvLtFbM4cNe7AohlGn5,trackdone,endplay,False,,False,1582957036139,False
2020-02-29T06:22:31Z,Android,72736,#01 Hidup Gua Kesepian!!,Konsultan Hidupmu,spotify:episode:3QxW3s0exXRIRaHU7FxGS6,clickrow,logout,False,,False,1582957056775,False
2020-03-19T09:24:27Z,Android,29255,Eps 5 - Podcast Campus - Ngomongin Passion Feat Dede Yusup Prasetya,Podcast Campus,spotify:episode:7dxQcItT4LCkRx4kicWMVz,clickrow,logout,False,,False,1584599502594,False
2020-03-19T09:30:27Z,Android,29255,Eps 5 - Podcast Campus - Ngomongin Passion Feat Dede Yusup Prasetya,Podcast Campus,spotify:episode:7dxQcItT4LCkRx4kicWMVz,clickrow,logout,False,,False,1584599502594,False
2020-03-20T00:37:03Z,Android,83168,22. Connecting the dots | 26092019,BiarLega ,spotify:episode:1YEWikoDCGhHGbOPLrv0uh,trackdone,endplay,False,,False,1584664537850,False
2020-03-20T00:37:15Z,Android,0,Coronavirus: A Story From the Front Lines,Science Vs,spotify:episode:7CaP0IEFNTXnoBWBdH5xe4,clickrow,endplay,False,,False,1584664622423,False
2020-03-20T01:28:09Z,Android,1695947,Coronavirus: What Should You Do Now?,Science Vs,spotify:episode:4CPqOfw6J0VSB7fRlH3HBt,clickrow,trackdone,False,,False,1584664634345,False
2020-03-22T23:57:33Z,Windows,29050,Salahkah Aku?,Sobat Curhat,spotify:episode:7uPVqGUUTZ3m0FvBcg1ooj,clickrow,endplay,False,,False,1584921423150,False
2020-03-22T23:58:13Z,Windows,38650,Me Time dulu yuk,Sobat Curhat,spotify:episode:5lAtOEorkXNGSy3IyXGZiM,clickrow,endplay,False,,False,1584921453274,False
2020-03-28T02:53:50Z,Android,1006,"Temanku, Keluargaku",Sobat Curhat,spotify:episode:6cOor4TAm917tl4khaRNJQ,clickrow,unexpected-exit,False,,False,1585363997036,False
2020-03-28T03:11:08Z,Android,99568,"Temanku, Keluargaku",Sobat Curhat,spotify:episode:6cOor4TAm917tl4khaRNJQ,clickrow,trackdone,False,,False,1585364967905,False
2020-03-28T03:21:23Z,Android,613915,Curhat Ter-efektif,Sobat Curhat,spotify:episode:7wA9gszQKESHQKFerEVmRY,trackdone,endplay,False,,False,1585365067431,False
2020-03-28T03:52:10Z,Android,329998,Memotivasi diri sendiri,Sobat Curhat,spotify:episode:6ukouleVMvP4TUo4Qix3be,clickrow,unexpected-exit,False,,False,1585365682989,False
2020-03-30T03:11:40Z,Android,28498,"#35 Dream, Purpose & Value",A Conversation With Yasa Singgih,spotify:episode:70FtJME7xkHDx5pXjpYPx9,clickrow,unexpected-exit-while-paused,False,,False,1585537291884,False
2020-03-30T03:13:26Z,Android,0,Quarantine Calls #1,Teenager Therapy,spotify:episode:2XDt3RfXSavvkV7IuhoJMH,clickrow,endplay,False,,False,1585537952160,False
2020-03-30T03:15:45Z,Android,122777,Quarantine Calls #1,Teenager Therapy,spotify:episode:2XDt3RfXSavvkV7IuhoJMH,clickrow,endplay,False,,False,1585538005618,False
2020-03-30T03:18:10Z,Android,141968,Davincii Talk #2 Edukasi dan Kreativitas,davinciitalk,spotify:episode:5kmVF35CogtEN1LtADSEqO,clickrow,endplay,False,,False,1585538144472,False
2020-03-30T03:18:30Z,Android,18942,MBG-4-PART-2,"Blogging, Digital Marketing, SEO, Money, Motivation",spotify:episode:17U25JHTxB9VUhQrOr2Tho,clickrow,endplay,False,,False,1585538288126,False
2020-03-30T03:37:58Z,Android,1148018,How COVID-19 Works,Stuff You Should Know,spotify:episode:5jDc0Srv7mPRJ9dddE6e7D,clickrow,endplay,False,,False,1585538308710,False
2020-03-30T03:42:17Z,Android,257643,2 Rekomendasi Buku Sastra Klasik: Gowok dan Gagal Menjadi Manusia,Podcast Main Mata,spotify:episode:6OchDtK9Vk8RIis4iEF3ii,clickrow,endplay,False,,False,1585539477003,False
2020-03-30T06:54:42Z,Android,1096230,11. Kenalan sama Diri Sendiri (with @keluarga_cahaya),Tukar Tambah,spotify:episode:3iX9ALpvyWUMoWleiEJn2q,clickrow,unexpected-exit-while-paused,False,,False,1585539736854,False
2020-03-30T12:28:32Z,Android,714048,Introvert vs Extrovert: Mending Mana?,So Mad About Life,spotify:episode:3BOv5Nb1zRoxEBQgyCpInm,clickrow,endplay,False,,False,1585570595705,False
2020-03-30T12:44:00Z,Android,405189,"Punya Karya, tapi Nggak Berani Kasih Liat, Takut Orang Nggak Suka..",Level Up with Benakribo 🔥,spotify:episode:4ghUVAoAemmqJw09Rg1Jao,clickrow,trackdone,False,,False,1585571311036,False
2020-03-30T12:48:59Z,Android,298052,Jurusan di Kampus Berpengaruh Besar Nggak Sih Sama Dunia Kerja? #LessThan5Minutes,Level Up with Benakribo 🔥,spotify:episode:492aeB6aTUFRkdr7SKG48V,trackdone,trackdone,False,,False,1585572239668,False
2020-03-30T13:11:11Z,Android,1042012,Apa sih yang beda kalo lo jadi Manager? Gimana cara jadi Manager yang baik? Ft. Febriajie,Level Up with Benakribo 🔥,spotify:episode:6GyHtkLQT0YhNORGORS7jt,trackdone,unexpected-exit-while-paused,False,,False,1585572538049,False
2020-03-30T13:32:02Z,Android,1173552,4 Tipe Orang Yang Harus Lo Pahami (Terutama u/ lingkungan pekerjaan) w/ Bayu Febriajie - LevelUp #7,Level Up with Benakribo 🔥,spotify:episode:0UxoJTyoe29r6rGxcyDYfg,clickrow,trackdone,False,,False,1585573930156,False
2020-03-30T14:08:29Z,Android,195984,Perjuangan Untuk Kuliah di New York! ft. @Saravine - LevelUp #8,Level Up with Benakribo 🔥,spotify:episode:5c3xiZF1jGJxOcl5X98wZ6,trackdone,logout,False,,False,1585575121619,False
2020-04-10T16:35:56Z,Android,198485,#1 Gimana Caranya Ngatasin Rasa Malu? #Q&A,Level Up with Benakribo 🔥,spotify:episode:3UAiwiEXc9PqMAhTJg1yd9,trackdone,trackdone,False,,False,1586536354880,True
2020-04-10T16:39:54Z,Android,236705,#2 Gimana Cara Membagi Fokus Antara Belajar dan Bisnis/Online Shop? #Q&A,Level Up with Benakribo 🔥,spotify:episode:4HfYVokBGZO1HtVxohsiI1,trackdone,trackdone,False,,False,1586536554161,True
2020-04-10T16:45:41Z,Android,347000,#3 Tips Biar Percaya Diri Tampil Di Depan Banyak Orang #Q&A,Level Up with Benakribo 🔥,spotify:episode:4QXYcDaSeMiLWUIsXT1vhY,trackdone,trackdone,False,,False,1586536791741,True
2020-04-10T16:50:00Z,Android,259739,#4 Gimana Cara Mengatasi Rasa Takut Gagal? #Q&A,Level Up with Benakribo 🔥,spotify:episode:4U3TQpDzLuA8MUsRFkX4IU,trackdone,trackdone,False,,False,1586537138492,True
2020-04-10T16:50:24Z,Android,22086,#5 Apa Yang Harus Gue Lakuin Setelah Lulus Kuliah Selain Kerja Kantoran #Q&A,Level Up with Benakribo 🔥,spotify:episode:1TNtqRX0FqSSNnOTAU4xaS,trackdone,endplay,False,,False,1586537398843,True
2020-04-11T00:09:15Z,Android,235842,Apakah gue harus menjadi content creator?,Level Up with Benakribo 🔥,spotify:episode:0yxmxh472JrVJhQD4762IF,clickrow,unexpected-exit-while-paused,False,,False,1586537422217,True
2020-04-28T02:55:49Z,Windows,905070,[Greens and Beans] Geographical Origins of Fruits,Speak English Today,spotify:episode:6T1DZBWf4uueJlvmjVDAuL,clickrow,logout,False,,False,1588001854863,False
2020-05-16T14:08:09Z,Windows,1405750,Ep.40 - Memaafkan Diri Sendiri,After Office Hours's Podcast,spotify:episode:6oBrVQpHRIKwQu3jl4ovuT,clickrow,logout,False,,False,1589600463867,False
2020-05-20T02:38:34Z,Windows,83040,"LDR, Terpaksa Harus Selesai",Sobat Curhat,spotify:episode:4p33BXeUTpnRa6gVLJPqZr,clickrow,endplay,False,,False,1589942226879,False
2020-05-20T02:46:13Z,Windows,458826,Ada Maling di Rumah,Sobat Curhat,spotify:episode:2GcCsBPqG4YhFrQj7Syycl,clickrow,trackdone,False,,False,1589942314173,False
2020-05-20T02:47:11Z,Windows,42963,"LDR, Terpaksa Harus Selesai",Sobat Curhat,spotify:episode:4p33BXeUTpnRa6gVLJPqZr,trackdone,fwdbtn,False,,False,1589942773036,False
2020-05-20T02:48:14Z,Windows,17570,Jatuh Cinta Diam Diam,Sobat Curhat,spotify:episode:1l6UhBv7zqN7XY8WVl9CYb,fwdbtn,endplay,False,,False,1589942831387,False
2020-05-20T02:49:23Z,Windows,11100,Ep. 2 - Ngomongin akhir kehidupan,Beecara,spotify:episode:2uCV4oWPvTD0SFmKQoUesg,playbtn,endplay,False,,False,1589942894059,False
2020-05-20T03:05:27Z,Windows,961740,Cewek Independen Mengintimidasi Cowok? Bener Gak Sih?!,GROWTH,spotify:episode:5PhikBSqtCShxsMN9hCewF,clickrow,endplay,False,,False,1589942963295,False
2020-05-20T03:13:14Z,Windows,465860,Untuk Kamu yang Pengen Bekerja Sesuai Passion,GROWTH,spotify:episode:3pcpe7s2ZWNx7t2AeN52xO,clickrow,endplay,False,,False,1589943927156,False
2020-05-20T03:39:26Z,Windows,1566902,Belajar jadi Data Analyst #Dirumahaja,DataPods,spotify:episode:6K6L9tynN5CgZ6ptZO8r3A,clickrow,trackdone,False,,False,1589944393975,False
2020-05-20T04:20:54Z,Windows,1350,Data Science Ecosystem in Indonesia,DataPods,spotify:episode:1fYLNYwmX1m7uNfOQPBRc9,trackdone,endplay,False,,False,1589945966338,False
2020-05-20T04:21:04Z,Windows,1350,Data Science Ecosystem in Indonesia,DataPods,spotify:episode:1fYLNYwmX1m7uNfOQPBRc9,trackdone,endplay,False,,False,1589945966338,False
2020-05-20T04:33:20Z,Windows,731170,Women Contribution in Technology Community,DataPods,spotify:episode:2UBNhRhslMGg0GpYcS0bmR,clickrow,endplay,False,,False,1589948455252,False
2020-05-20T04:33:36Z,Windows,2510,Episode 14 - Ngobrolin Komputasi Kinerja Tinggi (HPC) bersama Radita Liem,Kartini Teknologi,spotify:episode:7LYRXjDQCvCbRetQuoGC8J,playbtn,endplay,False,,False,1589949197248,False
2020-05-20T05:12:31Z,Windows,1345290,Women Contribution in Technology Community,DataPods,spotify:episode:2UBNhRhslMGg0GpYcS0bmR,clickrow,trackdone,False,,False,1589949216326,False
2020-05-20T05:14:21Z,Windows,109149,Belajar jadi Data Analyst #Dirumahaja,DataPods,spotify:episode:6K6L9tynN5CgZ6ptZO8r3A,trackdone,endplay,False,,False,1589951551310,False
2020-05-20T15:07:14Z,Windows,1414188,Ep. 4 #EverydayLife: Memaklumi Kebiasaan Salah,Bersegi Pandang,spotify:episode:66jsbdh9G6CsH0cnf8xo6H,clickrow,trackdone,False,,False,1589985819654,False
2020-05-21T01:27:13Z,Windows,227101,Ep.3 #DuaArah with Edo: Dunia Kreatif dan Nilai Identitas,Bersegi Pandang,spotify:episode:7K5zRAhFsGnUIGl4FLAz32,trackdone,logout,False,,False,1589987234872,False
2020-05-23T04:37:21Z,Windows,355030,Ep. 18 Mari Mendesain Hidup!,Anan & Reggy ,spotify:episode:7oxFzYr1vTJjaJz1ZaIKJ0,clickrow,endplay,False,,False,1590208266108,False
2020-05-23T04:55:28Z,Windows,1086406,#1 Kenapa Mulai Podcast? Ada Duitnya?,Arif Dua Persen,spotify:episode:6ATs1BxjfpKJVmvjNZSXNt,playbtn,trackdone,False,,False,1590208641077,False
2020-05-24T15:35:14Z,Windows,684410,#2 Kerja Sesuai Passion? Cuman Motivator Bullshit?,Arif Dua Persen,spotify:episode:1h0U38kjbrWipRXAeyFHov,clickrow,logout,False,,False,1590209799457,False
2020-05-25T03:58:19Z,Windows,1135621,[English Today] How to Quickly Learn a New Language,Speak English Today,spotify:episode:4UQjqTrSX1zo8Jl2PzwWAp,clickrow,trackdone,False,,False,1590377957965,False
2020-05-25T04:37:40Z,Windows,1283944,"[English Today] TOEIC, TOEFL, or IELTS?",Speak English Today,spotify:episode:2WD1KkeWGpmDPe2OYj6Hw9,trackdone,trackdone,False,,False,1590379099860,False
2020-05-25T06:09:25Z,Windows,54614,[Adulting] Would you go LDR or would you date your friend's ex?,Speak English Today,spotify:episode:5l21Ed0Vct1niYdVvSYx5e,trackdone,logout,False,,False,1590381460556,False
2020-05-25T12:06:39Z,Windows,562090,[Adulting] Would you go LDR or would you date your friend's ex?,Speak English Today,spotify:episode:5l21Ed0Vct1niYdVvSYx5e,appload,logout,False,,False,1590386967590,False
2020-05-25T12:13:33Z,Windows,370800,[Adulting] Would you go LDR or would you date your friend's ex?,Speak English Today,spotify:episode:5l21Ed0Vct1niYdVvSYx5e,appload,endplay,False,,False,1590408405987,False
2020-05-25T13:58:01Z,Windows,302081,MengAnalisa - Beneran namanya ANALISA?,MengAnalisa,spotify:episode:5iKSWGzy4kfeBxtMfRvbAm,clickrow,trackdone,False,,False,1590414779382,False
2020-05-25T13:58:10Z,Windows,449,MengAnalisa - Generasi Millennials Kutu Loncat ?,MengAnalisa,spotify:episode:2TNe0AFSs1ZSr6npthRF1A,clickrow,trackdone,False,,False,1590415085689,False
2020-05-25T13:58:47Z,Windows,36040,MengAnalisa - Beneran namanya ANALISA?,MengAnalisa,spotify:episode:5iKSWGzy4kfeBxtMfRvbAm,trackdone,endplay,False,,False,1590415090524,False
2020-05-25T14:03:19Z,Windows,212064,MengAnalisa - The Power of 'MAKASIH',MengAnalisa,spotify:episode:2a2iMSUbPpPxJcV9JwnEfr,clickrow,trackdone,False,,False,1590415127402,False
2020-05-25T14:23:38Z,Windows,259157,"MengAnalisa - Merasa Sepi Padahal Sedang dalam Keramaian, Normal Nggak Ya?",MengAnalisa,spotify:episode:4FzxrCoBy4TGpE9nxM2Yyc,trackdone,trackdone,False,,False,1590415399619,False
2020-05-25T14:23:47Z,Windows,7607,MengAnalisa - Beneran namanya ANALISA?,MengAnalisa,spotify:episode:5iKSWGzy4kfeBxtMfRvbAm,trackdone,fwdbtn,False,,False,1590416618622,False
2020-05-25T14:29:42Z,Windows,355449,MengAnalisa - Generasi Millennials Kutu Loncat ?,MengAnalisa,spotify:episode:2TNe0AFSs1ZSr6npthRF1A,fwdbtn,trackdone,False,,False,1590416627586,False
2020-05-25T14:29:43Z,Windows,196,MengAnalisa - Personal Branding Itu PENTING!!,MengAnalisa,spotify:episode:2Syj6P3Q7Phe6VP6l8QIjK,trackdone,trackdone,False,,False,1590416982242,False
2020-05-26T01:19:40Z,Windows,374224,MengAnalisa - Anti Julid Gimana Caranya ?,MengAnalisa,spotify:episode:7tmunPvNPZxuz6ppN1nq8k,trackdone,endplay,False,,False,1590416983001,False
2020-05-26T15:20:32Z,Windows,24530,Episode 1: 3 TEDI ,Digitalogi,spotify:episode:2RaFafv7JUxPsw1Oqrm7jY,clickrow,logout,False,,False,1590458696580,False
2020-05-27T03:03:13Z,Windows,281730,07. Memupuk Percaya Diri (with @dyahsania),Tukar Tambah,spotify:episode:4SQDoZ32jxSv6aeRnoWC2Z,clickrow,endplay,False,,False,1590548310419,False
2020-05-27T03:05:24Z,Windows,127770,Ngobrolin Personal Branding - Kopdar Subjective di Malang,Podcast Subjective,spotify:episode:0uc2TOtrTx7NVz1kxkKS5L,clickrow,endplay,False,,False,1590548593915,False
2020-05-27T03:09:49Z,Windows,262530,"Random Thoughts Tentang Kuliah, Kerja, dan S2",Podcast Subjective,spotify:episode:3yhELr4bKAXfxcw2bYitIN,clickrow,endplay,False,,False,1590548724831,False
2020-05-28T02:20:20Z,Windows,945360,Budaya Pembajakan,Podcast Subjective,spotify:episode:4Tdud28gYfxuWCSILpvNnG,clickrow,logout,False,,False,1590548990292,False
2020-06-01T08:51:30Z,Windows,0,#10 Quarter Life Crisis With Irvandias Sanjaya S.Psi.,IDealis Podcast,spotify:episode:1a0q6WxTFaxhgqCgV4E5Y2,clickrow,logout,False,,False,1590996603822,False
2020-06-01T12:00:06Z,Windows,965680,#10 Quarter Life Crisis With Irvandias Sanjaya S.Psi.,IDealis Podcast,spotify:episode:1a0q6WxTFaxhgqCgV4E5Y2,appload,endplay,False,,False,1591001493280,False
2020-06-24T03:25:36Z,Windows,319838,Kita Di Hari Tua,PODKESMAS,spotify:episode:45Nu9RFc1lTI1PDfRagDMu,clickrow,endplay,False,,False,1592968784407,False
2020-06-24T08:38:49Z,Windows,0,AEE 1387: How to Never Forget a Language with Polyglot Lýdia Machová,All Ears English Podcast,spotify:episode:7o8jgxyWR5z24VGPrNBybJ,clickrow,logout,False,,False,1592969135194,False
2020-06-26T05:03:41Z,Windows,215137,AEE 1389: Grammar Part 7: A Simple Way to Sharpen Business English Communication,All Ears English Podcast,spotify:episode:5AMqa486WvrQa8mUBKArXO,playbtn,logout,False,,False,1593141962134,False
2020-06-28T12:27:37Z,Android,124981,AEE 1389: Grammar Part 7: A Simple Way to Sharpen Business English Communication,All Ears English Podcast,spotify:episode:5AMqa486WvrQa8mUBKArXO,clickrow,endplay,False,,False,1593347126865,False
2020-06-28T12:41:23Z,Android,139791,Data Science Ecosystem in Indonesia,DataPods,spotify:episode:1fYLNYwmX1m7uNfOQPBRc9,clickrow,endplay,False,,False,1593347254609,False
2020-06-30T00:55:41Z,Android,1163,2. Kesempatan tanpa Batas bagi Muslimah di Eropa ft. Gita Savitri Devi,Halo Adin,spotify:episode:2d2JmVyKWKcl93RLLgv4Wo,clickrow,unexpected-exit-while-paused,False,,False,1593471840911,False
2020-06-30T03:11:19Z,Windows,949980,Kenapa Resolusi Gagal + Strategi yang Benar,Podcast Subjective,spotify:episode:2tCCr7otrYOZAOa5EhIPwu,clickrow,endplay,False,,False,1593485728627,False
2020-06-30T03:29:28Z,Windows,1088210,Cintai diri kalian dengan self forgiveness,Catatan Psikologi Podcast,spotify:episode:5RZPhcARVn8rAzmdixIdDJ,clickrow,endplay,False,,False,1593486680511,False
2020-06-30T14:23:10Z,Windows,565450,Kritik,Bermonawlog.,spotify:episode:5I7YAdQYqPUoNw5oUI63rJ,clickrow,endplay,False,,False,1593526421694,False
2020-06-30T14:40:24Z,Windows,1028088,Vina Kasim - Women in Tech,BukaTalks,spotify:episode:63Vkdn92Q1yaqyaOOvWObd,clickrow,trackdone,False,,False,1593526989148,False
2020-06-30T14:47:45Z,Windows,440448,Joko Iman Santoso - Regulasi dalam Modifikasi Kendaraan,BukaTalks,spotify:episode:7gcp7n9fak9Wxt4BN0XXYL,trackdone,trackdone,False,,False,1593528023206,False
2020-06-30T15:04:22Z,Windows,913655,Rosdiana Setyaningrum - Tips Memilih Sekolah Sesuai Karakter Anak,BukaTalks,spotify:episode:08R37APREjKhcp13NMxCBv,trackdone,trackdone,False,,False,1593528464211,False
2020-06-30T15:09:47Z,Windows,322898,Naya Tinanda Nabila (Rollover Reaction) - Strategi Bisnis dalam Industri Digital,BukaTalks,spotify:episode:3PX3iPiPHPJHWEVkea4uJq,trackdone,endplay,False,,False,1593529461422,False
2020-06-30T15:23:32Z,Windows,825695,Hendri Krisma - Machine Learning Research with JVM,BukaTalks,spotify:episode:4xqvUX8DgH6xt09p3qdLdM,clickrow,trackdone,False,,False,1593529785636,False
2020-06-30T15:25:13Z,Windows,100034,Harimurti Prasetio - Penggunaan Spark dalam Social Media Data Processing,BukaTalks,spotify:episode:4A9gWipfGjrlRMTXJPfrdq,trackdone,endplay,False,,False,1593530610949,False
2020-07-01T12:54:06Z,Windows,731375,Felicia Iskandar - Produk Investasi yang Tepat untuk Milenial,BukaTalks,spotify:episode:1uQek0sU8rvn9qz5zAGrEe,trackdone,trackdone,False,,True,1593532231952,False
2020-07-01T12:54:06Z,Windows,763775,"Putri Wikie Novianti, PhD - Menjadi Growth Scientist & Memanfaatkan Insight Big Data",BukaTalks,spotify:episode:09PCpSoZIb56T7sLIkES3U,clickrow,trackdone,False,,False,1593530712211,False
2020-07-01T12:54:06Z,Windows,731375,Felicia Iskandar - Produk Investasi yang Tepat untuk Milenial,BukaTalks,spotify:episode:1uQek0sU8rvn9qz5zAGrEe,trackdone,trackdone,False,,True,1593531494083,False
2020-07-02T06:29:58Z,Windows,11330,#36 - Privacy VS Secrecy,Gery Ardian,spotify:episode:6SOR8zs3i6H8eqOgFzsNGx,clickrow,trackerror,False,,False,1593671384794,False
2020-07-02T06:42:24Z,Windows,337210,#36 - Privacy VS Secrecy,Gery Ardian,spotify:episode:6SOR8zs3i6H8eqOgFzsNGx,clickrow,endplay,False,,False,1593671427891,False
2020-07-02T06:57:29Z,Windows,902900,#02 Quarter Life Crisis Part 1 : Comfort Zone,Menuju Dewasa,spotify:episode:60CkN8DLRn9YdN1BIMRNZ5,clickrow,endplay,False,,False,1593672142840,False
2020-07-02T16:06:45Z,Windows,181324,perkenalan diri,Ruang Dialog :),spotify:episode:5g0zWZbyyJusSzydSYR75l,clickrow,trackdone,False,,False,1593705822254,False
2020-07-02T16:09:08Z,Windows,142431,Tidak Perlu Menjadi Orang Baik Agar Tidak Dibenci Oleh Orang Lain,Ruang Dialog :),spotify:episode:6WXKojM5MzIlEB9xiJCDoh,trackdone,trackdone,False,,False,1593706004064,False
2020-07-06T06:14:00Z,Android,70978,Peta Usia Kehidupan Manusia,Podcast Subjective,spotify:episode:6w1Ye8daTo1PMnrCADIV5Z,clickrow,endplay,False,,False,1594015964556,False
2020-07-06T06:14:12Z,Android,9507,Gue (Dulu) Pencinta Teori Konspirasi,Podcast Subjective,spotify:episode:0lsFlZ7cvg9CEFkQOJEzyg,clickrow,endplay,False,,False,1594016038016,False
2020-07-06T06:50:06Z,Android,2154292,Peta Usia Kehidupan Manusia,Podcast Subjective,spotify:episode:6w1Ye8daTo1PMnrCADIV5Z,clickrow,trackdone,False,,False,1594016049878,False
